31,29,NS0252,COD Ring Road,0101000020E6100000B40943F7BF485340B0726891ED9C3C40,28.613,77.1367166666667
32,30,DC4294,Samrat Enclave,0101000020E610000065ABCB2901495340580229B16BAF3C40,28.685237,77.140696
33,31,DC4540,P S Narela,0101000020E61000004F20EC14AB455340118DEE2076DA3C40,28.853365,77.088567
34,32,DC4686,Jatt Khor Crossing,0101000020E6100000394371C79B3D53409888B7CEBFC93C40,28.788083,76.962633
35,33,U02690,ISBT Nityanand Marg,0101000020E6100000EFE714E4674E5340118B187618AB3C40,28.668342,77.225091
36,34,DC4663,CRPF Camp,0101000020E61000008351499D80505340C7F65AD07BB73C40,28.716733,77.25785
37,35,U03580,Nand Nagari Depot,0101000020E6100000D6E5948098535340D044D8F0F4B23C40,28.69905,77.306183
38,36,DC0008,Karala Crossing,0101000020E6100000832F4CA60A425340ECC039234ABB3C40,28.7316,77.0319
39,37,U01038,Subhash Nagar Crossing / Mukherji Park,0101000020E61000000438BD8BF7465340F8A57EDE54A43C40,28.64192,77.108859
40,38,DC3814,ESI Hospital,0101000020E6100000F5D901D715485340ED4960730EBA3C40,28.726783,77.126333
41,39,U01075,Rohini Depot 1 Sec 6,0101000020E6100000378B170B434753401D38674469B73C40,28.71645,77.113467
42,40,U00305,Chhawla Village,0101000020E610000095D4096822405340AB3E575BB18F3C40,28.5613,77.0021
43,41,U02615,Ayurvigyan Nagar,0101000020E610000067D5E76A2B4E5340ACADD85F768F3C40,28.5604,77.2214
44,42,DC3691,A-3 Janak Puri,0101000020E61000008CD9925511455340BA85AE44A09E3C40,28.619633,77.079183
45,43,U00430,Mundka Xing,0101000020E6100000B517D1764C425340D923D40CA9AE3C40,28.682267,77.035917
46,44,U01237,Dena Apartments,0101000020E610000018247D5A45485340A6F0A0D975CB3C40,28.794767,77.129233
47,45,U02162,Roop Nagar,0101000020E61000003BB19AC1F24C5340E57F6DEA29AF3C40,28.6842333333333,77.2023166666667
48,46,U03695,Jhilmil Xing,0101000020E6100000B81E85EB51545340E9482EFF21AD3C40,28.6763,77.3175
49,47,U02486,Panchsheel Club,0101000020E6100000A837A3E6AB4D534040BE840A0E8B3C40,28.543183,77.213617
50,48,DC4371,Rishal Garden,0101000020E610000085EB51B81E4353400D350A4966A93C40,28.661717,77.04875
51,49,U01934,Anand Parvat Terminal,0101000020E6100000DDB5847CD04B5340C5C6BC8E38A83C40,28.657113,77.1846
52,50,DC3979,Zafrabad School,0101000020E61000000536E7E09951534082734694F6AE3C40,28.68345,77.275017
53,51,U01725,Shalimar Bagh (Ring Road),0101000020E6100000D712F241CF4A5340DC4603780BB43C40,28.7033,77.1689
54,52,DC3777,Balak Ram Hospital,0101000020E61000000EF8FC30424E53405C1E6B4606B53C40,28.707127,77.22279
55,53,U02525,Hauz Rani,0101000020E610000036CD3B4ED14D53409D8026C286873C40,28.5294,77.2159
56,54,U02714,PS Kamla Market,0101000020E61000003480B740824E534031992A1895A43C40,28.6429,77.2267
57,55,U02599,Timarpur,0101000020E6100000D141AA3B294E53401688190784B33C40,28.7012333333333,77.2212666666667
58,56,U00304,Chhawla Village,0101000020E6100000145E82531F40534034F790F0BD8F3C40,28.561492,77.001912
59,57,U01543,Shadipur Depot,0101000020E6100000CBA145B6F34953402E76FBAC32A73C40,28.653117,77.1555
60,58,DC3568,Dwarka More Metro Station (Sewak Park),0101000020E6100000F0366F9C14425340C45DBD8A8C9E3C40,28.619332,77.032508
61,59,DC4623,Rohini Sec 16/17,0101000020E61000009A79724D8147534030BB270F0BBD3C40,28.73845,77.117267
62,60,DC3545,NajafGarh Delhi Gate,0101000020E610000074B7EBA5293F5340302AA913D09C3C40,28.61255,76.986917
63,61,DC4600,Katwaria Sarai,0101000020E6100000FD87F4DBD74B534061A92EE0658A3C40,28.540617,77.18505
64,62,DC1101,Okhla Depot IV CWS II,0101000020E61000006B2DCC423B5253400470B378B1843C40,28.518333,77.284867
65,63,DC0058,Mukharji Nagar Tank,0101000020E6100000E10B93A9824D53404B598638D6B53C40,28.7103,77.2111
66,64,U01621,B-4 Keshav Puram,0101000020E6100000158E2095624A53401B49827005B03C40,28.687583,77.162267
67,65,U02119,DB Gupta Market,0101000020E61000004DF38E53744C534056B950F9D7A63C40,28.651733,77.1946
68,66,DC4042,Satyam Apartments,0101000020E6100000F183F3A963545340E17A14AE47993C40,28.59875,77.318583
69,67,U02769,Pragati Vihar,0101000020E6100000423EE8D9AC4E53408351499D80963C40,28.5879,77.2293
70,68,U03006,ITO Ring Road,0101000020E6100000BDE3141DC94F5340FF76D9AF3BA13C40,28.629817,77.24665
71,69,U00494,Sultan Pur Crossing / Poothkhurd,0101000020E610000074B7EBA52943534079AD84EE92C43C40,28.767867,77.049417
72,70,DC0114,Kalka Ji Crossing,0101000020E610000073D712F241515340F46C567DAE8E3C40,28.55735,77.26965
73,71,U02369,Shri Ram College,0101000020E6100000C8B3CBB73E4D534078D1579066B03C40,28.689065,77.206953
74,72,U00375,Chanchal Park,0101000020E61000003DD34B8C654153409755D80C70A53C40,28.646241,77.021823
75,73,U01449,Kathuria Public School (Sai Darbar Mandir),0101000020E6100000D65416855D4953404772F90FE9873C40,28.5309,77.146333
76,74,U01308,Naraina Vihar,0101000020E6100000772B4B74964853401DAF40F4A4A03C40,28.627517,77.134183
77,75,DC3854,Prehlad Vihar (Deep Vihar),0101000020E6100000840D4FAF94455340CE1951DA1BBC3C40,28.7348,77.0872
78,76,U01784,Moti Bagh Gurudawara Nanakpura,0101000020E6100000C2172653054B534068B3EA73B5953C40,28.5848,77.1722
79,77,U03195,Laghu Udyog Sansthan(ModiMill),0101000020E61000009F3E027FF850534049D92269378E3C40,28.555533,77.265167
80,78,DC4211,Shalimar Bagh A Block,0101000020E610000082531F48DE4A53406092CA1473B43C40,28.704881,77.169817
81,79,DC4188,The Uppal Hotel,0101000020E6100000B5A84F72874653403509DE9046893C40,28.536233,77.102017
82,80,U02866,Lady Shri Ram College,0101000020E6100000D0D556EC2F4F5340C976BE9F1A8F3C40,28.559,77.2373
83,81,U99725,AkbarRoad,0101000020E61000009FCBD424784E5340A3923A014D9C3C40,28.61055,77.226083
84,82,U00761,APS Colony,0101000020E6100000DAAA24B20F4953405DA9674128933C40,28.574833,77.141583
85,83,DC4454,Purani Basti Rewla Tajpur,0101000020E61000008B321B64923E53402A53CC41D0913C40,28.569584,76.977685
86,84,U02055,Lado Sarai Crossing,0101000020E61000005C8FC2F5284C5340492EFF21FD863C40,28.5273,77.19
87,85,DC4231,Vivek Vihar Terminal,0101000020E61000009D137B681F5453406BD619DF17AB3C40,28.668333,77.314417
88,86,U01822KWP,Kewal Park,0101000020E61000003A234A7B834B534082E2C798BBB63C40,28.7138,77.1799
89,87,DC3936,National Law University Delhi,0101000020E6100000766F456282415340710168942E993C40,28.598367,77.023583
90,88,DC0099,Onida Factory,0101000020E610000089D2DEE00B53534017D9CEF753833C40,28.513,77.2976
91,89,U02282,Race Course,0101000020E6100000B7D100DE024D534029CB10C7BA983C40,28.5966,77.2033
92,90,U01372,Haidarpur Water Works,0101000020E6100000857AFA08FC485340C66D3480B7B83C40,28.72155,77.140383
93,91,U02453,BBM Cluster Depot,0101000020E6100000AFB48CD47B4D53408505F7031EB43C40,28.703583,77.210683
94,92,U03353,Shakarpur,0101000020E610000040A4DFBE0E5253406E3480B740A23C40,28.6338,77.28215
95,93,U01357,Punjabi Bagh East,0101000020E61000004D158C4AEA4853407958A835CDAB3C40,28.6711,77.1393
96,94,DC4125,Ramesh Park,0101000020E610000073D712F24151534019C8B3CBB7A23C40,28.635617,77.26965
97,95,U03162,SNPD,0101000020E61000008D08C6C1A5505340632AFD84B38F3C40,28.561333,77.260117
98,96,U00385,Bawana Depot,0101000020E6100000CAFCA36FD24153405C7347FFCBCD3C40,28.803894,77.028469
99,97,DC4019,Dauralla Border,0101000020E610000090F980406739534020D26F5F07823C40,28.507925,76.896927
100,98,DC4517,Chandpur Xing,0101000020E6100000F261F6B2ED40534002F2255470C03C40,28.751714,77.014508
101,99,U00949,Shahbad Dairy Block A,0101000020E6100000FCA9F1D24D465340575BB1BFECBE3C40,28.7458,77.0985
102,100,DC3631,Palam Colony Flyover,0101000020E6100000CB811E6ADB4553407AC7293A92833C40,28.51395,77.091517
103,101,DC4709,Dabri Crossing (Pankha Road),0101000020E61000006DC5FEB27B4553402D08E57D1C9D3C40,28.613716,77.085675
104,102,U00302,Sir Chhotu Ram Polytechnic,0101000020E61000002123A0C211405340C07B478D09B53C40,28.707177,77.001084
105,103,U02303,Aurobindo College,0101000020E6100000BE30992A184D53404694F6065F883C40,28.5327,77.2046
106,104,U00860,Sunder Vihar,0101000020E610000096438B6CE745534060E5D022DBA93C40,28.6635,77.09225
107,105,DC4603,NCERT,0101000020E6100000ADF886C2674C534037DE1D19AB893C40,28.537767,77.193833
108,106,U02043,Jia Sarai,0101000020E61000004703780B244C5340956588635D8C3C40,28.5483,77.1897
109,107,NS0391,Ridge Road,0101000020E6100000AE47E17A144C534034BC5983F7A13C40,28.632683,77.18875
110,108,DC4749,Chhawla Village,0101000020E61000000247020D36405340E4C0ABE5CE903C40,28.565657,77.003299
111,109,DC4062,C2D Janakpuri,0101000020E6100000AF08FEB792455340E3E2A8DC449D3C40,28.614332,77.08708
112,110,DC4726,Dwarka Sec-23 Crossing,0101000020E6100000C74ACCB3924253408B8BA37213913C40,28.566703,77.040204
113,111,DC4626,ESI Hospital,0101000020E610000072FBE59315485340E1CFF0660DBA3C40,28.726767,77.126317
114,112,DC4772,Osho Dhyan Mandir Jhatikra Road,0101000020E6100000BD8A8C0E483E5340FA9AE5B2D18D3C40,28.553981,76.973148
115,113,U01432,DAV School,0101000020E610000045D8F0F44A495340A5BDC11726B33C40,28.6998,77.1452
116,114,U99774,Mata Din Kaur Public School,0101000020E610000044696FF085395340B7D100DE02993C40,28.5977,76.8988
117,115,DC3797,Natthupura,0101000020E6100000B6132521914B534040F9BB77D4C43C40,28.768867,77.180733
118,116,U01817,South Moti Bagh,0101000020E610000033333333334B53408716D9CEF7933C40,28.578,77.175
119,117,DC3751,Shaheed Bhagat Singh Marg,0101000020E6100000CB9F6F0B964D5340273108AC1CA23C40,28.63325,77.212283
120,118,U02964,Pumposh Enclave,0101000020E6100000F2B0506B9A4F5340D0D556EC2F8B3C40,28.5437,77.2438
121,119,U03604,Trilokpuri 13 Block,0101000020E6100000D6E5948098535340CE6E2D93E19C3C40,28.612817,77.306183
122,120,U03101,Tara Apartment,0101000020E6100000D8F0F44A59505340CCB22781CD853C40,28.522667,77.25545
123,121,U99914,ISBT Kashmere Gate,0101000020E610000006F2ECF2AD4E534019C8B3CBB7AA3C40,28.666867,77.229367
124,122,U02588,Mall Road,0101000020E6100000678535A8104E534019C48C03C2B13C40,28.6943666666667,77.2197666666667
125,123,U00503,Om Vihar,0101000020E61000009DD5027B4C435340BDC282FB019F3C40,28.621124,77.051543
126,124,DC0111,Samaspur Jagir Village,0101000020E61000009545611745525340BFF4F6E7A29D3C40,28.615767,77.285467
127,125,U03030,Narmada Apartment,0101000020E6100000D4F02DAC1B5053403E97A949F0863C40,28.527104,77.251689
128,126,U01758,APS Colony,0101000020E6100000D0B52FA01749534089D2DEE00B933C40,28.5744,77.142067
129,127,U01302,Naraina Vihar,0101000020E6100000D0420246974853408C648F5033A03C40,28.625783,77.134233
130,128,U99799,Shaheed Bhagat Singh Nagar,0101000020E6100000D6C743DFDD415340460BD0B69AB93C40,28.725017,77.029167
131,129,U00900,Peera Garhi Chowk,0101000020E610000099BB96900F46534076E09C11A5AD3C40,28.6783,77.0947
132,130,U02947,DPS / Police Station Nizamuddin (Lodhi Road),0101000020E61000002CD670917B4F5340AA2D7590D7973C40,28.593133,77.241917
133,131,DC3671,Kamal Cinema,0101000020E6100000EE98BA2BBB4C53403DB5FAEAAA903C40,28.565108,77.198924
134,132,U00009,Dhansa Village,0101000020E6100000CF86FC33833753402BA1BB24CE8E3C40,28.557833,76.867383
135,133,U01717,South Patel Nagar (Metro Station),0101000020E6100000ADFA5C6DC54A5340DA1B7C6132A53C40,28.6453,77.1683
136,134,DC3648,ARSD College / Dhaula Kuan,0101000020E6100000ADFA5C6DC54A534091D3D7F335973C40,28.590667,77.1683
137,135,U00482,Sukhbeer Nagar,0101000020E6100000E9482EFF21435340897D022846BA3C40,28.727633,77.04895
138,136,DC4334,Goyla Dairy,0101000020E610000058E542E55F4153402E55698B6B943C40,28.579766,77.021478
139,137,DC4500,New Anaj Mandi,0101000020E6100000D07D39B35D3E5340BE66B96C749E3C40,28.618964,76.974469
140,138,DC4185,Dwarka Sec-21 Crossing,0101000020E61000009544F64196435340452A8C2D048D3C40,28.550845,77.056046
141,139,DC3548,Prem Nursary,0101000020E6100000C72B103D293E53403E93FDF3349C3C40,28.610183,76.971267
142,140,DC4208,Wazir Pur Industrial Area/ Ashok Vihar Crossing,0101000020E61000006FD8B628B34A534061889CBE9EB33C40,28.701641,77.167185
143,141,DC4477,Bharthal Village (Shyam Mandir),0101000020E6100000DE03745FCE425340E5ED08A7058B3C40,28.543055,77.043846
144,142,U02629,Ayurvigyan Nagar,0101000020E6100000F54A5986384E534072F90FE9B78F3C40,28.5614,77.2222
145,143,U01101,Rohini Sec 7/9,0101000020E61000002497FF907E475340F46C567DAEB63C40,28.7136,77.1171
146,144,DC0028,St Stephen Hospital,0101000020E610000019E25817B74D5340B459F5B9DAAA3C40,28.6674,77.2143
147,145,U00255,Durga Vihar,0101000020E6100000567DAEB6623F53409B559FABAD983C40,28.5964,76.9904
148,146,U00819,C-2-B Janakpuri,0101000020E61000008B6CE7FBA9455340E561A1D6349F3C40,28.6219,77.0885
149,147,U03531,Saraswati Kunj,0101000020E610000033535A7F4B535340BB0D6ABFB59F3C40,28.623867,77.301483
150,148,U99990MC,Central School (MCKR),0101000020E610000090A0F831E64E5340466117450F903C40,28.562733,77.2328
151,149,U01828,Andheria More (Chhatarpur Metro Station),0101000020E61000007286E28E374B5340719010E50B823C40,28.507994,77.175266
152,150,U02700,Ludlow Castle,0101000020E61000005839B4C8764E534095D4096822AC3C40,28.6724,77.226
153,151,U03327,Shakar Pur School Block,0101000020E6100000EB538EC9E2515340545227A089A03C40,28.6271,77.279467
154,152,DC3877,TilangPur Kotla,0101000020E6100000CE177B2FBE415340C921E2E654A63C40,28.649733,77.027233
155,153,U00500,Rishal Garden,0101000020E61000007366BB421F435340EF38454772A93C40,28.6619,77.048783
156,154,U01371,Punjabi Bagh Terminal,0101000020E6100000F0164850FC485340F986C267EBAC3C40,28.675467,77.1404
157,155,U01966,Model Town-III,0101000020E6100000B9FC87F4DB4B5340A2B437F8C2B43C40,28.7061,77.1853
158,156,U02346,Kendriya Terminal (Pt. Pant Marg),0101000020E610000050CE63A7324D53402CD49AE61D9F3C40,28.62155,77.2062166666667
159,157,U03052,Railway Road Bridge,0101000020E61000008048BF7D1D505340130CE71A669C3C40,28.610933,77.2518
160,158,U00615,Sultan Puri Crossing,0101000020E610000054E1CFF0664453403D81B053ACAE3C40,28.682317,77.068783
161,159,U03126,Shastri Park,0101000020E61000004DF38E5374505340234A7B832FAC3C40,28.6726,77.2571
162,160,U03501,Government Senior Secondary School,0101000020E61000009E5E29CB1053534019E25817B7A13C40,28.6317,77.2979
163,161,DC0079,Chirag Dilli,0101000020E610000058CA32C4B14E5340B4C876BE9F8A3C40,28.5415,77.2296
164,162,U01128,PS Mayapuri,0101000020E6100000A837A3E6AB4753403AE7A7380EA03C40,28.625217,77.119867
165,163,DC4414,KharKhari Rondh,0101000020E6100000B7990AF1483C5340454B1E4FCB8F3C40,28.561696,76.941952
166,164,DC105,Shaheen Bagh Thokar No 8 (A F Enclave ),0101000020E61000008FE21C7574535340F853E3A59B8C3C40,28.54925,77.303983
167,165,U02901,ITPO Gate No. 3,0101000020E61000009A081B9E5E4F534021B07268919D3C40,28.6155,77.24015
168,166,DC4437,Shiv Enclave Dichau,0101000020E610000028452BF7023F534099BC0166BE9F3C40,28.623999,76.984556
169,167,U00217,Dichau Chowk,0101000020E610000046274BADF73E534020D26F5F079E3C40,28.6173,76.983867
170,168,DC4460,Pandwala Village,0101000020E610000082A8FB00A43D5340E25817B7D1903C40,28.5657,76.963135
171,169,U01158,Sadar Bazar,0101000020E610000007CE1951DA475340D50968226C983C40,28.5954,77.1227
172,170,U01977,Model Town III,0101000020E610000060E5D022DB4B5340A2D2030CB8B43C40,28.7059333333333,77.18525
173,171,U01333,Wood Market (Mansarovar Garden),0101000020E61000003F8F519E794853400457790261A33C40,28.638199,77.132423
174,172,U02757,Bharti Nagar,0101000020E610000083C2A04CA34E534044149337C0983C40,28.596683,77.228717
175,173,DC3959,Sunehari Pulla Depot / Jawaharlal  Nehru Stadium Terminal,0101000020E6100000F6436CB0F04E53402C5B90D211973C40,28.5901157,77.2334405
176,174,U01288,Shankar Vihar/ National Highway 8,0101000020E6100000295AB917984853409C887E6DFD903C40,28.566367,77.134283
177,175,U01236,Mahipal Pur Village,0101000020E6100000A9F57EA31D485340A4198BA6B38B3C40,28.54571,77.126809
178,176,U02237RS,Ravinder Rang Shala,0101000020E610000051FA42C8794C5340EC1516DC0FA43C40,28.640867,77.194933
179,177,U01835,R K Puram Nab,0101000020E61000003A92CB7F484B534048E17A14AE8F3C40,28.56125,77.1763
180,178,U00194,Tikri Hospital,0101000020E6100000516B9A779C3E5340569FABADD8AF3C40,28.6869,76.9783
181,179,U01114,Rangpuri,0101000020E61000001AA54BFF924753405DC136E2C98A3C40,28.542143,77.118347
182,180,U02481,Udyog Bhawan,0101000020E6100000840D4FAF944D53409487855AD39C3C40,28.6126,77.2122
183,181,U02515,Vishwa Vidyalaya Metro Station,0101000020E6100000CF68AB92C84D53406D01A1F5F0B13C40,28.695083,77.215367
184,182,DC4397,ShivRam Park,0101000020E6100000E412471E8843534088307E1AF7AA3C40,28.667833,77.055183
185,183,U00736,Kapashera Border,0101000020E6100000855CA96741455340BD5296218E853C40,28.5217,77.082117
186,184,U02176,Sant Nagar A-1,0101000020E6100000713D0AD7A34C5340228E75711BBD3C40,28.7387,77.1975
187,185,U01025,D Block Janakpuri,0101000020E6100000D49AE61DA7465340A4DFBE0E9C9B3C40,28.60785,77.10395
188,186,U03246,B-Block Yamuna Vihar,0101000020E6100000CFF57D3848515340FA42C879FFB33C40,28.703117,77.270033
189,187,DC3837,APS School Dhaula Kuan,0101000020E6100000CAC51858C74A5340FB761211FE993C40,28.601533,77.168417
190,188,U01057,DDU Hospital,0101000020E6100000C976BE9F1A475340E25817B7D1A03C40,28.6282,77.111
191,189,U99789A,Rani Khera Bus Stand,0101000020E6100000BDE3141DC94153404ED1915CFEB33C40,28.7031,77.0279
192,190,U02112,Rana Pratap Bagh,0101000020E61000000E4FAF94654C5340AA42883E32B03C40,28.6882666666667,77.1937
193,191,DC3625,Swaroop Nagar JJ Colony,0101000020E610000040A6B5696C4A5340E10B93A982C13C40,28.7559,77.162867
194,192,U02468,HaujRani / MaxHospital,0101000020E610000021B07268914D5340107A36AB3E873C40,28.5283,77.212
195,193,U02291,Model Basti,0101000020E610000030BB270F0B4D534063EE5A423EA83C40,28.6572,77.2038
196,194,U01096A,More Lines,0101000020E6100000BE326FD5754753403F1BB96E4A953C40,28.583167,77.116567
197,195,DC3860,Kirari Railway Xing,0101000020E6100000000000000044534054FD4AE7C3AF3C40,28.686583,77.0625
198,196,U01630PC,Indian AirLine Colony/Priya Cinema,0101000020E6100000273108AC1C4A5340001AA54BFF8E3C40,28.558583,77.158
199,197,U02596,South Extension,0101000020E61000008E06F016484E53402920ED7F80913C40,28.568367,77.22315
200,198,U01272,PitampuraMetro Stn (MadhuvanChowk),0101000020E610000014AE47E17A485340C05B2041F1B33C40,28.7029,77.1325
201,199,DC4523,Ishwar Colony,0101000020E61000003A90F5D4EA415340003CA24275CB3C40,28.794758,77.029958
202,200,U02309,SJ Hospital,0101000020E6100000779E78CE164D5340C3A04CA3C9913C40,28.569483,77.204517
203,201,U01498,TV Tower (Power House),0101000020E6100000EFC9C342AD495340DE02098A1FB33C40,28.6997,77.1512
204,202,DC3982,Shiv Mandir,0101000020E6100000C0EC9E3C2C525340616EF7729FB03C40,28.689933,77.28395
205,203,U01837,Shastri Nagar E Block,0101000020E61000007E1D3867444B53407958A835CDAB3C40,28.6711,77.17605
206,204,U02652,DIPSAR College of Pharmacy,0101000020E61000005F07CE19514E534032772D211F843C40,28.5161,77.2237
207,205,U00932,Tilak Nagar,0101000020E610000091ED7C3F35465340FB5C6DC5FEA23C40,28.6367,77.097
208,206,U99881,Gagan Vihar,0101000020E61000009E5E29CB105353406891ED7C3FA53C40,28.6455,77.2979
209,207,U02288,Gole Market,0101000020E61000007E8CB96B094D53406DC5FEB27BA23C40,28.6347,77.2037
210,208,DC4374,Ranhola II,0101000020E61000004AECDADE6E425340D767CEFA94A73C40,28.654617,77.038017
211,209,DC4703,Chandan Market Greater Kailash- II,0101000020E6100000A7203F1BB94F53403DF19C2D20883C40,28.531741,77.245673
212,210,DC3774,Christian Kabristan,0101000020E6100000C0EC9E3C2C4C5340EC2FBB270FBB3C40,28.7307,77.1902
213,211,U03772,Seemapuri Old,0101000020E6100000F0164850FC5453407593180456AE3C40,28.681,77.3279
214,212,U01035,New Multan Nagar,0101000020E6100000F38E537424475340A167B3EA73AD3C40,28.67755,77.1116
215,213,U00446,Swarn Park,0101000020E6100000516B9A779C42534058CA32C4B1AE3C40,28.6824,77.0408
216,214,DC4311,Dichau Kalan Depot,0101000020E61000006C938AC6DA3F5340A3CA30EE06A13C40,28.629012,76.997728
217,215,U03662,Gazipur Village,0101000020E6100000CE3978263454534060E5D022DBA13C40,28.63225,77.315683
218,216,DC3688,Shaheen Bagh Thokar No. 8 (AF Enclave),0101000020E61000008FE21C757453534079AD84EE928C3C40,28.549117,77.303983
219,217,DC4766,Fire Station Tikri Village,0101000020E6100000B741EDB7763D53403E26529ACDAB3C40,28.671106,76.960371
220,218,DC3588,Garhi Maidu,0101000020E61000001F8315A75A505340FB5C6DC5FEB23C40,28.6992,77.255533
221,219,U01467,Power House,0101000020E61000008195438B6C495340ECA694D74AAC3C40,28.673017,77.14725
222,220,U03384,East Azad Nagar,0101000020E6100000D27135B22B525340A8ACA6EB89AA3C40,28.666167,77.283917
223,221,U02747,Bharti Nagar,0101000020E6100000C64D0D349F4E53407E8CB96B09993C40,28.5978,77.228467
224,222,U02105,Pusa Road Petrol Pump Sadhu Vaswani Marg,0101000020E6100000BB253960574C5340BD8E386403A53C40,28.644583,77.192833
225,223,DC3542,Nangli Dairy,0101000020E6100000344A97FE25415340FDF9B660A99E3C40,28.619772,77.017944
226,224,DC3565,Arjun Park,0101000020E61000001897AAB4C540534091ED7C3F359E3C40,28.618,77.012067
227,225,DC0078,Alaknanda Apartments,0101000020E61000005A2A6F4738505340C45DBD8A8C863C40,28.525582,77.253435
228,226,U02462,HaujRani / MaxHospital,0101000020E61000006F8104C58F4D53409EEFA7C64B873C40,28.5285,77.2119
229,227,U00484,Sukhbeer Nagar,0101000020E6100000E9482EFF21435340C2C2499A3FBA3C40,28.727533,77.04895
230,228,DC0055,CV Raman ITI,0101000020E6100000D712F241CF4C53401B0DE02D90B83C40,28.72095,77.20015
231,229,U01153,Rohini Depot II,0101000020E6100000B5A4A31CCC475340A48AE255D6BA3C40,28.729833,77.121833
232,230,U01196,Rajdhani College / Raja Garden,0101000020E6100000325706D5064853400DFAD2DB9FA73C40,28.654783,77.125417
233,231,U01859,RK Puram Sec-1,0101000020E61000008195438B6C4B5340386744696F903C40,28.5642,77.1785
234,232,U02523A,Shivaji Stadium Terminal,0101000020E61000000EBC5AEECC4D5340448B6CE7FBA13C40,28.63275,77.215633
235,233,U01541,Maharana Pratap Chowk,0101000020E6100000D93D7958A849534059DB148F8B963C40,28.588067,77.1509
236,234,U00262,Deenpur Village,0101000020E61000000F0BB5A6793F534080B74082E2973C40,28.5933,76.9918
237,235,U01546,Punjab Kesari (Subhash Palace Depot),0101000020E6100000E02D90A0F84953401904560E2DB23C40,28.696,77.1558
238,236,U02272,Gole Market,0101000020E610000054742497FF4C5340516B9A779CA23C40,28.6352,77.2031
239,237,U01243,Vidya Marg Apartments,0101000020E61000003C2EAA4544485340359A5C8C81B93C40,28.724633,77.129167
240,238,DC0117,Ali Village,0101000020E6100000A98427F4FA525340DEE8633E20843C40,28.516117,77.296567
